"site","year","survey_area"
"4gi06j31l64x",1964,400
"g6ex25efroem",1964,45
"lz2v28398yma",1964,800
"94obt64qk449",1964,80
"am434obdn776",1964,25
"6262bo8j6v54",1964,245
"w104i20wq078",1964,79
"lcf2i1a467h1",1964,21
"f11eg10069q5",1964,30
"7k24i0i02aj9",1964,41
"laxq764ifh5x",1964,135
"4qbv94adg57y",1964,580
"8p2e31d5ti99",1964,119
"01u6jbked65h",1964,25
"4q28o97qx290",1964,68
"f3zj9wb4p22e",1964,40
"20p2w5kv6o62",1964,74
"a8l1wx0qgm31",1964,320
"jtmy17c8p418",1964,300
"o50y4d2292qr",1964,60
"vsgeciujoe8x",1964,650
"5jy2rup4z439",1964,20
"94q86g6446gx",1964,299
"36piy3i72j81",1964,250
"v6v63jo2z0ud",1964,75
"8k9891awc72j",1964,600
"0ds0lht2250l",1964,619
"2g332yg5700d",1964,75
"04uos6mzb0r2",1964,45
"cfeylly1z62s",1964,144
"a7uahoct9h43",1964,350
"7ba3eqnn2v3a",1964,115
"0n85e3d7k7w9",1964,255
"5d44kynnj0fw",1964,7
"oeb782tr5994",1964,127
"2918q0y784p9",1964,154
"h8c5w8bdb5me",1964,62
"71n40t4338uy",1964,4250
"35a947ny23om",1964,57
"me72dsz3yas3",1964,2344
"l36y8o36xjnc",1964,3450
"z02s32k3vavm",1964,840
"30gsv6z1k661",1964,22500
"7z1l28oxuj8z",1964,7780
"ziw8v413k6e0",1964,17
"ll0s4tlgy5su",1964,1500
"1039kcyyo8c9",1964,4092
"575n3opv96w5",1964,320
"2xvi5111t0w2",1964,8930
"867i1a4yc4m2",1964,1920
"zsyfeyxcpy3x",1964,2700
"c8un2o4f0mr4",1964,13340
"m8ymj8821v82",1964,4840
"5aa3ak095m90",1964,66
"vg64dj2cyb1d",1964,1910
"51lv747zly3t",1964,3420
"5tv313927b55",1964,3370
"34dkc32t2q0e",1964,2500
"4eso4x6f89q9",1964,17350
"1127ox8ju84t",1964,540
"8v6ycdlbr4ku",1964,194
"7u0iz8wy3gss",1964,4460
"8yxm7s17wxkk",1964,2020
"ixjr1z081k8v",1964,1500
"n34ot047ep69",1964,10
"q3y260fxdjzz",1964,7383
"w619qt4k33oo",1964,5276
"3yz30y70h5pg",1964,9420
"06v0789lb2zy",1964,7274
"b76o314da81e",1964,1684
"v0863o230272",1964,3842
"bv32j106e132",1964,2760
"ve8cnx28e99c",1964,2895
"54v1i67x13ce",1964,1275
"4vnl38lwrzy7",1964,1237
"4i0wn3v539cb",1964,610
"8ua83gx55005",1964,895
"xf421u476j87",1964,1800
"fm7797i3ugfr",1964,1900
"15ur2949hpuc",1964,3822
"f04ycvd2n0an",1964,945
"2aa51to25700",1964,10000
"52ful2qqv3kx",1964,4964
"ikxq10dhr67m",1964,1442
"o6j1n23p5p48",1964,642
"s2s15zqtwrqm",1964,60
"73d8o701mgs2",1964,14540
"x9ga4kn0a3s6",1964,3220
"wnpb51toxs9g",1964,287
"3889glg81t5x",1964,543
"xe49rl7596a6",1964,222
"asqcbonw3z44",1964,175
"0xedxp7l677i",1964,424
"i56l39f71b7h",1964,327
"48det8im56mc",1964,291
"8k3u86m4m9c1",1964,3110
"m131y1qve71n",1964,4399
"w6m73b21osk7",1964,400
"lt5x10awa313",1964,1370
"7874kp20371y",1964,617
"7s6y9vo12y08",1964,337
"pqxok33tl0da",1964,2344
"c1un7n81k1gf",1964,3082
"95784l678bx5",1964,10000
"i86cj07b52jj",1964,653
"4vs8x9dg3a93",1964,11720
"e8g242102837",1964,3213
"xg4f980xypcr",1964,2488
"1b0v07387p6c",1964,568
"8wa8yt9sphdo",1964,628
"oixvsmz11357",1964,259
"3wrphca2793v",1964,2640
"wv5f4py2z507",1964,562
"35l45reua3h6",1965,1321
"u5aqq75407q1",1965,1180
"3vo02p9y9ffo",1965,1908
"j102tfx4c9mo",1965,1883
"r648fq8q089n",1965,2740
"ca91g2y2wwk6",1965,2639
"53qv184358za",1965,5040
"5kc5x457o117",1965,4170
"wc6we80j6544",1965,1143
"8es4645kr4gr",1965,420
"em60bf5343m5",1965,1204
"zls7397e8m8o",1965,880
"16r4i43f662z",1965,217
"3339g0472107",1965,192
"2z5klzwk3k99",1965,560
"18dppfz2i120",1965,806
"u68u42np4465",1965,82
"zcw4g21o36f9",1965,2290
"xgub5puczime",1965,600
"0537rny37gz6",1965,5500
"0556un4m3g49",1965,17600
"22g8th7d50e8",1965,4000
"51706ev253of",1965,756
"i2b9y2drxhm5",1965,426
"09g38vp0z2qb",1965,2330
"qkm6n7u8o41h",1965,3678
"xj1r97odyg26",1965,374
"k9g932455y2g",1965,364
"41vh67u8385s",1965,748
"d5760qivd98z",1965,882
"8l160r6404m7",1965,884
"m50240h34uvz",1965,5260
"1ze1418x81ei",1965,1250
"fhl9016ob03f",1965,1985
"3kxbnr33m7sc",1965,6006
"g984yu1j5zx5",1965,1433
"vib7m5kh8y3x",1965,1425
"1dfcb7sbt3t0",1965,850
"d90nxj74e72n",1965,676
"8115pqw0ogge",1965,9242
"57k7tjh3vl6x",1965,1815
"4676n6ba3qxm",1965,633
"z8z1qpk0qk36",1965,2425
"f725d6f62pzr",1965,5792
"ttts416x5ioc",1965,1029
"0821465515t8",1965,1587
"d3yx7bog6pa8",1965,11415
"3u3w2f883m45",1965,7275
"31ns772n9co7",1965,4219
"0b3701448318",1965,445
"0l7fisr39q0b",1965,5051
"jumbw071d31e",1965,2515
"16zb00uelhio",1965,4228
"nl1gn396xl3b",1965,2290
"fl4q7a7y1651",1965,1457
"31132j36z358",1965,2669
"q0cnnphn8ucw",1965,883
"1352q8810qw5",1965,16186
"891r763nq7xp",1965,3962
"666622o5g4yx",1965,14539
"ch33895eoc06",1965,1025
"t1gy3dr85r9m",1965,135
"1056xr4o5vx4",1965,200
"ji7dh8f166ew",1965,389
"6spks962dfbc",1965,88
"494hcl8rbg10",1965,11500
"r4216y035uqn",1965,126
"tbe46625pq0l",1965,389
"84uhn1sw2459",1965,536
"q6i3opp2o0lg",1965,2229
"86nl4u660a0g",1965,600
"2l53f826lw93",1965,1300
"3466337108kw",1965,1024
"nhn4k20y8685",1965,213
"cy2t2p5ku5y3",1965,1000
"k2hob96or1xd",1965,340
"c92t434xce75",1965,950
"ope75n9qdgc0",1965,515
"257u2d7rkgt5",1965,1056
"x29o9m2f2jyu",1965,945
"7o02i4n7ehs7",1965,1338
"0s6r3am624v9",1965,1698
"z11p6l4n3q9i",1965,3500
"kuh8jv25pfh9",1965,4
"eu8g36ce07i8",1965,380
"jbw5x9xst5hc",1965,9550
"fn6gvj72t3gv",1965,5000
"agux16va6dj8",1965,6600
"735q974wj596",1965,62414
"203agjd708lm",1965,122444
"06kzly31jl86",1965,72532
"002l61113umj",1965,10800
"v9156643jmx6",1965,32006
"k6q242khr662",1965,30000
"6i919d5k2161",1965,68453
"o7vs3zv54fzx",1965,36000
"68514eb7xn6j",1965,32000
"j6kembyydz37",1965,141048
"o5u20f5o638b",1965,8000
"l25exhu5j9i7",1965,1200
"09680u023648",1965,2042
"v3ogx04043ac",1965,1332
"98x22lv066yg",1965,4339
"hzdh918cprfw",1965,2365
"4h63685kc676",1965,10485
"b2huj5q5t28g",1965,3475
"zia82cw5bt7w",1965,2337
"x6j4wy8t8wz9",1965,1510
"6p6vc267o414",1965,5000
"4t71ww4n7586",1965,1682
"s6wmj58ce90f",1965,161
"i852if25lrtj",1965,9320
"5129ei1960x0",1965,609
"hdn85b70kf54",1965,2083
"3q01nrz9822t",1965,473
"6cpvx44vhjp0",1965,2020
"1r99jy3bf6o2",1965,378
"m51l48808xe6",1965,1061
"wxfp73368jiy",1965,4967
"5so61rjzasn2",1965,509
"8kiy959ayfa8",1965,189
"606pev106w96",1965,290
"cdgr703l7mzw",1965,195
"x1w2518zrr85",1965,3478
"jg4xu2yj7fb1",1965,2035
"08f58395bhkj",1965,347
"ilio248tl8v3",1965,4840
"50w8a528op5f",1965,1370
"m8zf4xk6095m",1965,1123
"9216mrg2orhd",1965,330
"9dn36ky54w8k",1965,1342
"b0986hc4vyy0",1965,1292
"8d50vfn08hi0",1965,130
"m98hr8mmn2p3",1965,430
"76iy0v2rg8i8",1965,2200
"5ryc6k02kkg6",1965,118
"tst584cfwi14",1965,239
"47k779797v3p",1965,283
"00zcgv6jrcky",1965,3924
"3422k4623g46",1965,1082
"6zj9591uj3nz",1965,871
"7t50qpx10e9r",1965,145
"e6e13fq529cr",1965,8260
"1159650094c4",1965,349
"7q9yysibwb36",1965,242
"1h654omg67r3",1965,461
"wzp930i54o8h",1965,300
"a59y7028phh1",1965,2169
"03yd0j2b7130",1965,130
"29bw7237el28",1965,3054
"08mjw6fx2qqi",1965,591
"93u9od2a9syk",1965,2600
"9fbl7x679697",1965,6700
"27xww2xh0yzp",1965,7000
"ji4hk9m4hj2d",1965,150
"j5s7l5c3743m",1965,3500
"f1x4ukdmwo7h",1965,4212
"u55ah941v1z9",1965,6994
"94740528agpu",1965,4800
"ayz065u7wo83",1965,4212
"2e0ma211p8l4",1965,1130
"08nrxyuxh3c4",1965,6031
"lksyha5v2s0o",1965,3160
"2449l04zeqli",1965,2000
"t16x09x9ol5k",1965,2400
"2u479a744o5w",1965,372
"0az2r176azy5",1965,1643
"6s0019l1h0r0",1965,1180
"1rm798tfkum2",1965,43623
"1a9rcpr6u7rr",1965,100
"isc1b9fy0945",1965,4616
"4mk7j74td073",1965,12475
"an1eo75f3ld9",1965,43
"s13td774qip8",1965,1802
"bwbku0n34v40",1965,1789
"3ny7zy5kain7",1965,7500
"b8zl5x4j9oq1",1965,50437
"y84xnagk0rsb",1965,596
"usbxis950lek",1965,6348
"ba529w1ib4od",1965,2088
"73g7hn60hr2j",1965,3780
"z113e030098b",1965,750
"s7355652kox4",1965,1065
"8v511c0fj94l",1965,844
"00566d88v1pc",1965,1083
"0dsk5526gxt6",1965,2000
"3fn5z2e5ls8g",1965,42
"ogbmv834hxyj",1965,5050
"om99m3vpsn60",1965,2197
"jbjqx1aqhipe",1965,310
"80iaejc3l928",1965,1477
"e19h205f1216",1965,105
"37784u8v714e",1965,200
"01509xj6j0rb",1965,36695
"rvlv60619p7t",1965,300
"w5rxij47u420",1965,43280
"t4i772j119ku",1965,3120
"r963gzn54da1",1965,1088
"752ybm10b46r",1965,150
"k8ko3467cl48",1965,31000
"7363z2929085",1965,128858
"bdf7a0408t4y",1965,78643
"1al4hc4485nx",1965,119377
"a4ucsp402h19",1965,149319
"xo6fde3ef843",1965,117714
"pe025fi0wm13",1965,138400
"74ii83d63xz0",1965,118996
"d110w042hexu",1965,100
"567a9e1mb3zt",1965,2596
"57z710a490q2",1965,2113
"44d1qumfjkcy",1965,802
"7mpiwx2iaa95",1965,88
"5pfq04t202r1",1965,422
"9fw2c32g32f0",1965,212
"xekycd8f4684",1965,5726
"bn02kvf55h04",1965,3800
"9vq589y3e7g2",1965,21869
"8x1z1t77473z",1965,191
"87995i9l448a",1965,4759
"y8i9fx7sr7nd",1965,150
"057jule1x010",1965,2223
"5xqe6hr66a9z",1965,16300
"q4ko6885wymh",1965,400
"z67f038c4104",1965,2753
"d8wu9nlf8z85",1965,8268
"54p3f2618vow",1965,81056
"61nxt86l6311",1965,18400
"239113mmx3qm",1965,3528
"3tk0xp04bkgt",1965,6984
"axaq0z3pr99b",1965,2200
"46s31l89089m",1965,3975
"iw22201zicd2",1965,347
"8s22anrd4n1e",1965,3520
"0u3q6ihvq724",1965,956
"58uz6x9y297j",1965,909
"7s98f306170z",1965,946
"ij88a5vpejj9",1965,1300
"w38fy716ih92",1965,850
"9vgos6bk6007",1965,510
"xg08q3539c0l",1965,10000
"e1m98s54qf66",1965,44
"8tfe0kuun41a",1965,1117
"31o5qgpvqhfh",1965,2730
"bb4879r85066",1965,200
"obpjy64z8281",1965,3366
"c81m5r5fc549",1965,3560
"1o50u139ri6c",1965,306
"9k721o19rw56",1965,250
"xx191m74913n",1965,16000
"8766675it91c",1965,26036
"14419cj0p40j",1965,1800
"k8i20047s76f",1965,2200
"59i3866a2857",1965,3300
"7hiy409me306",1965,24985
"26hc4ur390i6",1965,1633
"75n75x7c06ft",1965,3500
"4d4cpmxoa8h0",1965,1840
"1jib72tqs6hh",1965,1884
"lx3r0699ax6o",1965,4570
"v91cez42p84p",1965,10864
"op6g2h3tl4m4",1965,2409
"395416c88uh3",1965,5098
"p8v4m7hdiy50",1965,4591
"58sl1a45d9gl",1965,2180
"mm878prvv001",1965,4167
"w2t63412qw72",1965,963
"vnkbaqog493w",1965,2340
"20134den6aws",1965,6052
"338gr1d991sp",1965,300
"8gs60480429k",1965,4740
"m6y1oe51x2a6",1965,3000
"8dl60ulcgxk6",1965,62058
"c7kiy01d1130",1965,3628
"k1r62427156w",1965,241
"l9ya7mqm6ol4",1965,5860
"09t5i0i81l16",1965,2000
"yd63yx817g5g",1965,2855
"xp6wk1d3800m",1965,1715
"0qaf4s1398xu",1965,400
"khyeb99o5987",1965,5600
"3yi5edstc9o9",1965,518
"yv47a8c51834",1965,1600
"nxbseaw04sex",1965,94857
"6mf978v2eaa5",1965,6954
"42u9324r20z2",1965,75
"29nl6z8jy7c7",1965,9504
"6h1osqpfd4gr",1965,15284
"d654ga0yr66t",1965,240024
"3o0w40vc9785",1965,10400
"3r26cl9s49g7",1965,51269
"agetn23vqa1r",1965,2250
"5272z5h51op4",1965,35000
"2413jo2i3c70",1965,1250
"18vmlu8an4j7",1965,5232
"f947fc989b73",1965,12326
"9z52f5v1p09p",1965,10000
"ccx8qr689jna",1965,2316
"8j09p5y1zim6",1965,548
"y93hs16a168r",1965,140
"2r8z6vkfq469",1965,1802
"qcuqsfzii1i7",1965,375
"7d1q1uck4y59",1965,1010
"z6o19la7m862",1965,986
"7m12qniutsl7",1965,7000
"gj7pe7o0nfgj",1965,11062
"i2zp1lo4dy2g",1965,3708
"22eeh71v5qo4",1965,6641
"bx6vlqgnaf7g",1965,2100
"83z2jw5i5n63",1965,2075
"o08mkhpw8257",1965,3240
"z58l54v677pg",1965,10000
"06936av50vn9",1965,3815
"7a9bx8i15b2a",1965,800
"b2z20xstozf4",1965,1104
"whrk8elgy260",1965,4000
"ji17dbb3l256",1965,195
"710ykuiq306y",1965,185
"w4hb3969ih7d",1965,14928
"2595vl1kdl8d",1965,6700
"x724h75f6sq1",1965,3816
"j8k16gm2mub9",1965,3605
"b7mxe94hl04k",1965,9770
"h8qbxm49agtq",1965,14500
"jqfkyi8qw795",1965,7027
"e6h983v53052",1965,21347
"8z36bf06m30k",1965,12492
"tih2963drg25",1965,21282
"n226556c3g5f",1965,762
"74q1lv8wssy8",1965,2957
"19k7yuy4ux2d",1965,77
"z82ts4v4fva7",1965,71
"em50ct9qzu3p",1965,230
"0pen8h7q2000",1965,120
"195u77b9lw7t",1965,30
"pq413k5f026o",1965,126
"82b10a5i4rz9",1965,220
"27490fpfs1d8",1965,120
"87hn2s9n26fx",1965,965
"z6ywz82gee7h",1965,939
"5lv91k7h1ot5",1965,297
"29i8t7b2iw9a",1965,45
"72uzn6b5445j",1965,120
"16e5t67tm979",1965,190
"pm49qcxf5u72",1965,722
"u0bi42j669ki",1965,300
"0gd3kz8n8871",1965,8444.09090909091
"kxd2y018z3qa",1965,80
"13oq1g7i2809",1965,158
"8q6j1cxgmmhv",1965,75
"h8393etpu2et",1965,400
"13sknyi2o1g1",1965,30
"puybv7t4brp2",1965,80
"9nk8f9un3hpa",1965,750
"4bz1t8ph45p1",1965,15
"av8rx9322vkp",1965,75
"3321s6t0t6h7",1965,165
"2kxpq81rx392",1965,228
"c79g5122qz6d",1965,279
"cgc1199214of",1965,380
"cnrojdj6a297",1965,400
"594py9vi042b",1965,40
"0r061va225jz",1965,22
"4gi06j31l64x",1965,400
"g6ex25efroem",1965,45
"lz2v28398yma",1965,800
"94obt64qk449",1965,80
"am434obdn776",1965,25
"6262bo8j6v54",1965,245
"w104i20wq078",1965,79
"lcf2i1a467h1",1965,21
"f11eg10069q5",1965,30
"7k24i0i02aj9",1965,41
"laxq764ifh5x",1965,135
"4qbv94adg57y",1965,580
"8p2e31d5ti99",1965,119
"01u6jbked65h",1965,25
"4q28o97qx290",1965,68
"f3zj9wb4p22e",1965,40
"20p2w5kv6o62",1965,74
"a8l1wx0qgm31",1965,320
"jtmy17c8p418",1965,300
"o50y4d2292qr",1965,60
"vsgeciujoe8x",1965,650
"5jy2rup4z439",1965,20
"94q86g6446gx",1965,299
"36piy3i72j81",1965,250
"v6v63jo2z0ud",1965,75
"8k9891awc72j",1965,600
"0ds0lht2250l",1965,619
"2g332yg5700d",1965,75
"04uos6mzb0r2",1965,45
"cfeylly1z62s",1965,144
"a7uahoct9h43",1965,350
"7ba3eqnn2v3a",1965,115
"0n85e3d7k7w9",1965,255
"5d44kynnj0fw",1965,7
"oeb782tr5994",1965,127
"2918q0y784p9",1965,154
"h8c5w8bdb5me",1965,62
"71n40t4338uy",1965,4250
"35a947ny23om",1965,57
"me72dsz3yas3",1965,2344
"l36y8o36xjnc",1965,3450
"z02s32k3vavm",1965,840
"30gsv6z1k661",1965,22500
"7z1l28oxuj8z",1965,7780
"ziw8v413k6e0",1965,17
"ll0s4tlgy5su",1965,1500
"1039kcyyo8c9",1965,4092
"575n3opv96w5",1965,320
"2xvi5111t0w2",1965,8930
"867i1a4yc4m2",1965,1920
"zsyfeyxcpy3x",1965,2700
"c8un2o4f0mr4",1965,13340
"m8ymj8821v82",1965,4840
"5aa3ak095m90",1965,66
"vg64dj2cyb1d",1965,1910
"51lv747zly3t",1965,3420
"5tv313927b55",1965,3370
"34dkc32t2q0e",1965,2500
"4eso4x6f89q9",1965,17350
"1127ox8ju84t",1965,540
"8v6ycdlbr4ku",1965,194
"7u0iz8wy3gss",1965,4460
"8yxm7s17wxkk",1965,2020
"ixjr1z081k8v",1965,1500
"n34ot047ep69",1965,10
"q3y260fxdjzz",1965,7383
"w619qt4k33oo",1965,5276
"3yz30y70h5pg",1965,9420
"06v0789lb2zy",1965,7274
"b76o314da81e",1965,1684
"v0863o230272",1965,3842
"bv32j106e132",1965,2760
"ve8cnx28e99c",1965,2895
"54v1i67x13ce",1965,1275
"4vnl38lwrzy7",1965,1237
"4i0wn3v539cb",1965,610
"8ua83gx55005",1965,895
"xf421u476j87",1965,1800
"fm7797i3ugfr",1965,1900
"15ur2949hpuc",1965,3822
"f04ycvd2n0an",1965,945
"2aa51to25700",1965,10000
"52ful2qqv3kx",1965,4964
"ikxq10dhr67m",1965,1442
"o6j1n23p5p48",1965,642
"s2s15zqtwrqm",1965,60
"73d8o701mgs2",1965,14540
"x9ga4kn0a3s6",1965,3220
"wnpb51toxs9g",1965,287
"3889glg81t5x",1965,543
"xe49rl7596a6",1965,222
"asqcbonw3z44",1965,175
"0xedxp7l677i",1965,424
"i56l39f71b7h",1965,327
"48det8im56mc",1965,291
"8k3u86m4m9c1",1965,3110
"m131y1qve71n",1965,4399
"w6m73b21osk7",1965,400
"lt5x10awa313",1965,1370
"7874kp20371y",1965,617
"7s6y9vo12y08",1965,337
"pqxok33tl0da",1965,2344
"c1un7n81k1gf",1965,3082
"95784l678bx5",1965,10000
"i86cj07b52jj",1965,653
"4vs8x9dg3a93",1965,11720
"e8g242102837",1965,3213
"xg4f980xypcr",1965,2488
"1b0v07387p6c",1965,568
"8wa8yt9sphdo",1965,628
"oixvsmz11357",1965,259
"3wrphca2793v",1965,2640
"wv5f4py2z507",1965,562
"35l45reua3h6",1966,1321
"u5aqq75407q1",1966,1180
"3vo02p9y9ffo",1966,1908
"j102tfx4c9mo",1966,1883
"r648fq8q089n",1966,2740
"ca91g2y2wwk6",1966,2639
"53qv184358za",1966,5040
"5kc5x457o117",1966,4170
"wc6we80j6544",1966,1143
"8es4645kr4gr",1966,420
"em60bf5343m5",1966,1204
"zls7397e8m8o",1966,880
"16r4i43f662z",1966,217
"3339g0472107",1966,192
"2z5klzwk3k99",1966,560
"18dppfz2i120",1966,806
"u68u42np4465",1966,82
"zcw4g21o36f9",1966,2290
"xgub5puczime",1966,600
"0537rny37gz6",1966,5500
"0556un4m3g49",1966,17600
"22g8th7d50e8",1966,4000
"51706ev253of",1966,756
"i2b9y2drxhm5",1966,426
"09g38vp0z2qb",1966,2330
"qkm6n7u8o41h",1966,3678
"xj1r97odyg26",1966,374
"k9g932455y2g",1966,364
"41vh67u8385s",1966,748
"d5760qivd98z",1966,882
"8l160r6404m7",1966,884
"m50240h34uvz",1966,5260
"1ze1418x81ei",1966,1250
"fhl9016ob03f",1966,1985
"3kxbnr33m7sc",1966,6006
"g984yu1j5zx5",1966,1433
"vib7m5kh8y3x",1966,1425
"1dfcb7sbt3t0",1966,850
"d90nxj74e72n",1966,676
"8115pqw0ogge",1966,9242
"57k7tjh3vl6x",1966,1815
"4676n6ba3qxm",1966,633
"z8z1qpk0qk36",1966,2425
"f725d6f62pzr",1966,5792
"ttts416x5ioc",1966,1029
"0821465515t8",1966,1587
"d3yx7bog6pa8",1966,11415
"3u3w2f883m45",1966,7275
"31ns772n9co7",1966,4219
"0b3701448318",1966,445
"0l7fisr39q0b",1966,5051
"jumbw071d31e",1966,2515
"16zb00uelhio",1966,4228
"nl1gn396xl3b",1966,2290
"fl4q7a7y1651",1966,1457
"31132j36z358",1966,2669
"q0cnnphn8ucw",1966,883
"1352q8810qw5",1966,16186
"891r763nq7xp",1966,3962
"666622o5g4yx",1966,14539
"ch33895eoc06",1966,1025
"t1gy3dr85r9m",1966,135
"1056xr4o5vx4",1966,200
"ji7dh8f166ew",1966,389
"6spks962dfbc",1966,88
"494hcl8rbg10",1966,11500
"r4216y035uqn",1966,126
"tbe46625pq0l",1966,389
"84uhn1sw2459",1966,536
"q6i3opp2o0lg",1966,2229
"86nl4u660a0g",1966,600
"2l53f826lw93",1966,1300
"3466337108kw",1966,1024
"nhn4k20y8685",1966,213
"cy2t2p5ku5y3",1966,1000
"k2hob96or1xd",1966,340
"c92t434xce75",1966,950
"ope75n9qdgc0",1966,515
"257u2d7rkgt5",1966,1056
"x29o9m2f2jyu",1966,945
"7o02i4n7ehs7",1966,1338
"0s6r3am624v9",1966,1698
"z11p6l4n3q9i",1966,3500
"kuh8jv25pfh9",1966,4
"eu8g36ce07i8",1966,380
"jbw5x9xst5hc",1966,9550
"fn6gvj72t3gv",1966,5000
"agux16va6dj8",1966,6600
"735q974wj596",1966,62414
"203agjd708lm",1966,122444
"06kzly31jl86",1966,72532
"002l61113umj",1966,10800
"v9156643jmx6",1966,32006
"k6q242khr662",1966,30000
"6i919d5k2161",1966,68453
"o7vs3zv54fzx",1966,36000
"68514eb7xn6j",1966,32000
"j6kembyydz37",1966,141048
"o5u20f5o638b",1966,8000
"l25exhu5j9i7",1966,1200
"09680u023648",1966,2042
"v3ogx04043ac",1966,1332
"98x22lv066yg",1966,4339
"hzdh918cprfw",1966,2365
"4h63685kc676",1966,10485
"b2huj5q5t28g",1966,3475
"zia82cw5bt7w",1966,2337
"x6j4wy8t8wz9",1966,1510
"6p6vc267o414",1966,5000
"4t71ww4n7586",1966,1682
"s6wmj58ce90f",1966,161
"i852if25lrtj",1966,9320
"5129ei1960x0",1966,609
"hdn85b70kf54",1966,2083
"3q01nrz9822t",1966,473
"6cpvx44vhjp0",1966,2020
"1r99jy3bf6o2",1966,378
"m51l48808xe6",1966,1061
"wxfp73368jiy",1966,4967
"5so61rjzasn2",1966,509
"8kiy959ayfa8",1966,189
"606pev106w96",1966,290
"cdgr703l7mzw",1966,195
"x1w2518zrr85",1966,3478
"jg4xu2yj7fb1",1966,2035
"08f58395bhkj",1966,347
"ilio248tl8v3",1966,4840
"50w8a528op5f",1966,1370
"m8zf4xk6095m",1966,1123
"9216mrg2orhd",1966,330
"9dn36ky54w8k",1966,1342
"b0986hc4vyy0",1966,1292
"8d50vfn08hi0",1966,130
"m98hr8mmn2p3",1966,430
"76iy0v2rg8i8",1966,2200
"5ryc6k02kkg6",1966,118
"tst584cfwi14",1966,239
"47k779797v3p",1966,283
"00zcgv6jrcky",1966,3924
"3422k4623g46",1966,1082
"6zj9591uj3nz",1966,871
"7t50qpx10e9r",1966,145
"e6e13fq529cr",1966,8260
"1159650094c4",1966,349
"7q9yysibwb36",1966,242
"1h654omg67r3",1966,461
"wzp930i54o8h",1966,300
"a59y7028phh1",1966,2169
"03yd0j2b7130",1966,130
"29bw7237el28",1966,3054
"08mjw6fx2qqi",1966,591
"93u9od2a9syk",1966,2600
"9fbl7x679697",1966,6700
"27xww2xh0yzp",1966,7000
"ji4hk9m4hj2d",1966,150
"j5s7l5c3743m",1966,3500
"f1x4ukdmwo7h",1966,4212
"u55ah941v1z9",1966,6994
"94740528agpu",1966,4800
"ayz065u7wo83",1966,4212
"2e0ma211p8l4",1966,1130
"08nrxyuxh3c4",1966,6031
"lksyha5v2s0o",1966,3160
"2449l04zeqli",1966,2000
"t16x09x9ol5k",1966,2400
"2u479a744o5w",1966,372
"0az2r176azy5",1966,1643
"6s0019l1h0r0",1966,1180
"1rm798tfkum2",1966,43623
"1a9rcpr6u7rr",1966,100
"isc1b9fy0945",1966,4616
"4mk7j74td073",1966,12475
"an1eo75f3ld9",1966,43
"s13td774qip8",1966,1802
"bwbku0n34v40",1966,1789
"3ny7zy5kain7",1966,7500
"b8zl5x4j9oq1",1966,50437
"y84xnagk0rsb",1966,596
"usbxis950lek",1966,6348
"ba529w1ib4od",1966,2088
"73g7hn60hr2j",1966,3780
"z113e030098b",1966,750
"s7355652kox4",1966,1065
"8v511c0fj94l",1966,844
"00566d88v1pc",1966,1083
"0dsk5526gxt6",1966,2000
"3fn5z2e5ls8g",1966,42
"ogbmv834hxyj",1966,5050
"om99m3vpsn60",1966,2197
"jbjqx1aqhipe",1966,310
"80iaejc3l928",1966,1477
"e19h205f1216",1966,105
"37784u8v714e",1966,200
"01509xj6j0rb",1966,36695
"rvlv60619p7t",1966,300
"w5rxij47u420",1966,43280
"t4i772j119ku",1966,3120
"r963gzn54da1",1966,1088
"752ybm10b46r",1966,150
"k8ko3467cl48",1966,31000
"7363z2929085",1966,128858
"bdf7a0408t4y",1966,78643
"1al4hc4485nx",1966,119377
"a4ucsp402h19",1966,149319
"xo6fde3ef843",1966,117714
"pe025fi0wm13",1966,138400
"74ii83d63xz0",1966,118996
"d110w042hexu",1966,100
"567a9e1mb3zt",1966,2596
"57z710a490q2",1966,2113
"44d1qumfjkcy",1966,802
"7mpiwx2iaa95",1966,88
"5pfq04t202r1",1966,422
"9fw2c32g32f0",1966,212
"xekycd8f4684",1966,5726
"bn02kvf55h04",1966,3800
"9vq589y3e7g2",1966,21869
"8x1z1t77473z",1966,191
"87995i9l448a",1966,4759
"y8i9fx7sr7nd",1966,150
"057jule1x010",1966,2223
"5xqe6hr66a9z",1966,16300
"q4ko6885wymh",1966,400
"z67f038c4104",1966,2753
"d8wu9nlf8z85",1966,8268
"54p3f2618vow",1966,81056
"61nxt86l6311",1966,18400
"239113mmx3qm",1966,3528
"3tk0xp04bkgt",1966,6984
"axaq0z3pr99b",1966,2200
"46s31l89089m",1966,3975
"iw22201zicd2",1966,347
"8s22anrd4n1e",1966,3520
"0u3q6ihvq724",1966,956
"58uz6x9y297j",1966,909
"7s98f306170z",1966,946
"ij88a5vpejj9",1966,1300
"w38fy716ih92",1966,850
"9vgos6bk6007",1966,510
"xg08q3539c0l",1966,10000
"e1m98s54qf66",1966,44
"8tfe0kuun41a",1966,1117
"31o5qgpvqhfh",1966,2730
"bb4879r85066",1966,200
"obpjy64z8281",1966,3366
"c81m5r5fc549",1966,3560
"1o50u139ri6c",1966,306
"9k721o19rw56",1966,250
"xx191m74913n",1966,16000
"8766675it91c",1966,26036
"14419cj0p40j",1966,1800
"k8i20047s76f",1966,2200
"59i3866a2857",1966,3300
